id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
38575101,246885,2010-09-27,"Istanbul, Turkey",,,0%,f,1.0,3.0,"['email', 'phone']",t,t,Beyoglu,41.02981,28.98231,Private room in home,Private room,1,1.0,1 shared bath,2.0,2.0,"[""Washer"", ""Iron"", ""Outdoor dining area"", ""Kitchen"", ""TV"", ""Shampoo"", ""Heating"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Wifi"", ""Outdoor furniture"", ""Hair dryer""]",994.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,0,0,0,0,2025-03-29,0,0,0,0,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
39272638,142787640,2017-07-27,Girne,,,,f,1.0,2.0,"['email', 'phone']",t,t,Besiktas,41.04344,29.01063,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Iron"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Smoking allowed"", ""Heating"", ""Essentials"", ""Hot water"", ""Private living room"", ""Wifi"", ""Private entrance"", ""Hair dryer""]",820.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,29,59,89,364,2025-03-27,0,0,0,279,0,0,0.0,,,,,,,,,,,t,1,0,1,0,
38632312,6995052,2013-06-19,"İstanbul, Turkey",,,100%,t,3.0,6.0,"['email', 'phone']",t,t,Esenyurt,41.01738,28.64893,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Cooking basics"", ""Park view"", ""Shared backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Hot water"", ""Hangers"", ""Heating"", ""Private entrance"", ""Luggage dropoff allowed"", ""Siemens gas stove"", ""32 inch HDTV with Chromecast, Netflix, premium cable, standard cable"", ""Building staff"", ""Freezer"", ""Microwave"", ""Outdoor dining area"", ""Game console"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Free street parking"", ""Private outdoor kitchen"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Self check-in"", ""Books and reading material"", ""Elevator"", ""Mosquito net"", ""Extra pillows and blankets"", ""Portable fans"", ""Crib"", ""Dishwasher"", ""Outdoor furniture"", ""Hair dryer"", ""Silverline stainless steel oven"", ""Shared hot tub"", ""Children's playroom"", ""Bathtub"", ""Bed linens"", ""Pets allowed"", ""Fire pit"", ""Smoke alarm"", ""Shower gel"", ""Body soap"", ""Safe"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Free parking on premises"", ""Shampoo"", ""Baking sheet"", ""Long term stays allowed"", ""Essentials"", ""City skyline view"", ""Hot water kettle"", ""Exercise equipment"", ""Conditioner"", ""Children\u2019s bikes"", ""Lock on bedroom door"", ""Bikes"", ""Beach access \u2013 Beachfront"", ""Coffee maker"", ""Central air conditioning"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Children\u2019s dinnerware"", ""Window guards"", ""Garden view"", ""Room-darkening shades"", ""Private patio or balcony"", ""Arcade games"", ""Fast wifi \u2013 92 Mbps"", ""Pocket wifi"", ""Ceiling fan"", ""Laundromat nearby"", ""Private living room"", ""First aid kit"", ""Iron"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Ethernet connection"", ""Carbon monoxide alarm""]",735.0,101,1125,101.0,101.0,1125.0,1125.0,101.0,1125.0,t,30,60,90,365,2025-03-28,39,4,0,279,4,255,187425.0,2020-02-19,2024-07-02,4.97,4.97,4.97,4.97,5.0,4.9,4.9,,t,3,0,3,0,0.63
39366567,302382933,2019-10-14,"İstanbul, Turkey",within an hour,100%,,f,1.0,1.0,"['email', 'phone']",t,t,Kadikoy,40.9867,29.02815,Private room in townhouse,Private room,1,1.0,1 shared bath,0.0,1.0,"[""Free street parking"", ""Lockbox"", ""Air conditioning"", ""Cooking basics"", ""Stove"", ""Dedicated workspace"", ""Hot water"", ""Dishes and silverware"", ""Self check-in"", ""Washer"", ""Hangers"", ""Cleaning available during stay"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Waterfront"", ""Wifi"", ""Extra pillows and blankets"", ""Oven"", ""TV"", ""Smoking allowed"", ""Dishwasher"", ""Hair dryer"", ""First aid kit"", ""Iron"", ""Microwave"", ""Paid parking off premises"", ""Kitchen"", ""Bed linens"", ""Refrigerator""]",553.0,100,200,100.0,100.0,200.0,200.0,100.0,200.0,t,29,59,89,179,2025-03-27,4,0,0,179,0,0,0.0,2019-11-18,2020-02-29,5.0,5.0,5.0,5.0,5.0,5.0,4.75,,f,1,0,1,0,0.06
39423230,302815526,2019-10-16,"Merzifon, Turkey",,,,f,1.0,1.0,"['email', 'phone']",t,t,Beylikduzu,40.99689,28.67559,Private room in rental unit,Private room,2,1.0,1 shared bath,0.0,3.0,"[""Washer"", ""Hangers"", ""Iron"", ""Elevator"", ""Kitchen"", ""Free parking on premises"", ""Shampoo"", ""Smoking allowed"", ""Heating"", ""Pets allowed"", ""Essentials"", ""Hot water"", ""Wifi""]",901.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,29,59,89,179,2025-03-27,0,0,0,179,0,0,0.0,,,,,,,,,,,t,1,0,1,0,
38832632,297300902,2019-09-23,"İstanbul, Turkey",,,,f,1.0,2.0,"['email', 'phone']",t,t,Kadikoy,40.97433,29.07845,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Hangers"", ""Iron"", ""Elevator"", ""Kitchen"", ""Free parking on premises"", ""Shampoo"", ""Heating"", ""Lock on bedroom door"", ""Essentials"", ""Hot water"", ""Wifi"", ""Private entrance"", ""Hair dryer""]",684.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,1,1,1,1,2025-03-29,0,0,0,0,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
38917442,253540913,2019-04-05,United Arab Emirates,a few days or more,10%,0%,f,2.0,2.0,"['email', 'phone']",t,t,Beylikduzu,40.98969,28.60768,Private room in rental unit,Private room,6,2.0,2 baths,10.0,21.0,"[""Wifi"", ""Breakfast"", ""Smoking allowed"", ""Iron"", ""Washer"", ""Private living room"", ""Heating"", ""Private entrance"", ""Pets allowed"", ""Hangers"", ""Kitchen"", ""Elevator"", ""Hot water"", ""Free parking on premises"", ""Essentials""]",535.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-04-01,0,0,0,275,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
39552920,303902035,2019-10-22,"Manila, Philippines",,,,f,1.0,1.0,"['email', 'phone']",t,t,Kagithane,41.07796,29.00648,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Hangers"", ""Iron"", ""Kitchen"", ""Shampoo"", ""Heating"", ""Essentials"", ""Hot water"", ""Wifi""]",547.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,28,58,88,178,2025-03-27,0,0,0,178,0,0,0.0,,,,,,,,,,,t,1,0,1,0,
39648928,183774494,2018-04-11,"İstanbul, Turkey",within a day,100%,61%,t,2.0,6.0,"['email', 'phone']",t,t,Sisli,41.06055,28.99459,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,"[""Free street parking"", ""Cooking basics"", ""Stove"", ""Free washer \u2013 In unit"", ""Hot water"", ""Dishes and silverware"", ""Hangers"", ""Cleaning products"", ""Elevator"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Private patio or balcony"", ""Essentials"", ""Hot water kettle"", ""Oven"", ""AC - split type ductless system"", ""HDTV with Netflix"", ""Lock on bedroom door"", ""Dishwasher"", ""Freezer"", ""Hair dryer"", ""First aid kit"", ""Iron"", ""Microwave"", ""Toaster"", ""Kitchen"", ""Bed linens"", ""Fast wifi \u2013 94 Mbps"", ""Coffee maker"", ""Refrigerator""]",745.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,22,52,82,172,2025-03-27,21,2,0,172,3,255,189975.0,2019-11-15,2024-07-20,5.0,4.95,4.95,5.0,5.0,4.9,4.9,,f,2,0,2,0,0.32
39147013,300278577,2019-10-05,"İstanbul, Turkey",,,0%,f,2.0,3.0,['phone'],t,t,Uskudar,41.0280217,29.0210676,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Washer"", ""Wifi"", ""Kitchen""]",850.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,,f,2,1,1,0,
39747811,305500645,2019-10-30,,within an hour,100%,100%,t,1.0,4.0,"['email', 'phone']",t,t,Sariyer,41.11399,29.04196,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Hangers"", ""Iron"", ""Kitchen"", ""TV"", ""Heating"", ""Lock on bedroom door"", ""Essentials"", ""Private living room"", ""Wifi""]",735.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-27,4,2,0,280,1,255,187425.0,2022-09-06,2025-01-27,5.0,5.0,5.0,5.0,5.0,4.5,4.75,,t,1,0,1,0,0.13
40505521,313585193,2019-12-01,,,,,f,1.0,1.0,"['email', 'phone']",t,t,Beyoglu,41.03382,28.98407,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Cooking basics"", ""Stove"", ""Hot water"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Wifi"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Pocket wifi"", ""Hair dryer"", ""Iron"", ""Paid parking off premises"", ""Kitchen"", ""Bed linens"", ""Pets allowed"", ""Ethernet connection"", ""Coffee maker"", ""Refrigerator""]",922.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-28,0,0,0,279,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
39809747,42499372,2015-08-25,"İstanbul, Turkey",,,,f,1.0,2.0,"['email', 'phone']",t,t,Atasehir,40.97243,29.1032,Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Free street parking"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""102 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Netflix, premium cable"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Fast wifi \u2013 89 Mbps"", ""Dishes and silverware"", ""Shower gel"", ""Books and reading material"", ""Hangers"", ""Garden view"", ""Elevator"", ""Sound system with aux"", ""Free parking on premises"", ""Long term stays allowed"", ""Private patio or balcony"", ""Essentials"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Portable fans"", ""Panten  shampoo"", ""Central heating"", ""Private living room"", ""Hair dryer"", ""Iron"", ""Outdoor dining area"", ""Coffee"", ""Toaster"", ""Kitchen"", ""Host greets you"", ""Bathtub"", ""Bed linens"", ""Pets allowed"", ""Ethernet connection"", ""Coffee maker"", ""Refrigerator"", ""EV charger""]",891.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-27,8,0,0,280,0,0,0.0,2022-07-02,2023-02-03,4.75,4.75,4.5,4.5,4.75,4.75,4.5,,f,1,0,1,0,0.24
39840939,74545260,2016-05-29,"London, United Kingdom",within a few hours,100%,100%,t,1.0,1.0,"['email', 'phone']",t,t,Uskudar,41.03146,29.03125,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Free washer"", ""Stove"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Body soap"", ""Books and reading material"", ""Hangers"", ""Cleaning products"", ""Free parking on premises"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""City skyline view"", ""Clothing storage"", ""River view"", ""Wifi"", ""Extra pillows and blankets"", ""Dryer"", ""Conditioner"", ""Hair dryer"", ""Iron"", ""Keypad"", ""Kitchen"", ""Bed linens"", ""Ethernet connection"", ""Coffee maker"", ""Refrigerator""]",738.0,101,365,101.0,101.0,365.0,365.0,101.0,365.0,t,0,0,0,174,2025-03-27,29,1,0,174,1,202,149076.0,2020-02-11,2024-06-18,4.83,4.79,4.71,4.79,4.79,4.82,4.79,,f,1,1,0,0,0.46
39883123,33174017,2015-05-12,"İstanbul, Turkey",a few days or more,0%,0%,f,20.0,25.0,"['phone', 'work_email']",t,t,Beyoglu,41.03895,28.98085,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Hangers"", ""First aid kit"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Shampoo"", ""Heating"", ""Essentials"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Breakfast"", ""Wifi"", ""Hair dryer""]",913.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-27,12,0,0,280,0,0,0.0,2019-11-15,2022-06-30,4.42,4.75,4.5,5.0,4.75,4.25,4.42,,f,20,7,13,0,0.18
40608631,173137184,2018-02-13,"İstanbul, Turkey",,,,f,1.0,1.0,"['email', 'phone']",t,t,Maltepe,40.92719,29.13785,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Hangers"", ""Free parking on premises"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""City skyline view"", ""Wifi"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""TV"", ""Smoking allowed"", ""Lock on bedroom door"", ""Iron"", ""Kitchen"", ""Sea view""]",692.0,100,100,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,28,58,88,156,2025-03-27,1,0,0,156,0,0,0.0,2022-11-11,2022-11-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.03
40018310,308642133,2019-11-11,"İstanbul, Turkey",,,0%,f,1.0,2.0,"['email', 'phone']",t,t,Kucukcekmece,41.05159,28.78631,Private room in condo,Private room,2,1.5,1.5 shared baths,2.0,2.0,"[""Free street parking"", ""Paid parking on premises"", ""Fire extinguisher"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Park view"", ""Shared backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Breakfast"", ""Shower gel"", ""Books and reading material"", ""Hangers"", ""Garden view"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Ar\u00e7elik  stainless steel oven"", ""Cleaning available during stay"", ""Free parking on premises"", ""Mosquito net"", ""Baking sheet"", ""Clear  body soap"", ""Long term stays allowed"", ""Private patio or balcony"", ""Essentials"", ""Portable air conditioning"", ""Hot water kettle"", ""Blender"", ""Wifi"", ""Extra pillows and blankets"", ""Private entrance"", ""Luggage dropoff allowed"", ""Shared beach access"", ""Portable fans"", ""Bidet"", ""Samsung  refrigerator"", ""Shared gym nearby"", ""Pocket wifi"", ""HDTV with Disney+, Netflix, premium cable, standard cable"", ""Central heating"", ""Lock on bedroom door"", ""Dishwasher"", ""Outdoor shower"", ""Outlet covers"", ""Hair dryer"", ""BBQ grill"", ""Paid street parking off premises"", ""First aid kit"", ""Iron"", ""Outdoor dining area"", ""Coffee"", ""Toaster"", ""Kitchen"", ""Host greets you"", ""Clear  shampoo"", ""Bed linens"", ""Clothing storage: closet"", ""Barbecue utensils"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Shared outdoor kitchen"", ""Lake access"", ""Ar\u00e7elik  stove""]",414.0,101,305,101.0,101.0,305.0,305.0,101.0,305.0,t,0,0,0,86,2025-03-27,10,0,0,1,0,0,0.0,2022-09-27,2023-12-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.33
40713664,16251923,2014-06-01,"İstanbul, Turkey",within a day,50%,0%,f,3.0,6.0,"['email', 'phone']",t,t,Kadikoy,40.99396,29.02694,Private room in condo,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Children\u2019s books and toys"", ""Cooking basics"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Bay view"", ""Marina view"", ""Washer"", ""Hangers"", ""Garden view"", ""Mosquito net"", ""Heating"", ""Essentials"", ""Wifi"", ""Extra pillows and blankets"", ""Dryer"", ""Shared patio or balcony"", ""TV"", ""Lock on bedroom door"", ""Private living room"", ""Backyard"", ""Beach access \u2013 Beachfront"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Canal view"", ""Host greets you"", ""Bed linens"", ""Clothing storage: closet"", ""Sea view"", ""Courtyard view"", ""Coffee maker"", ""Refrigerator"", ""Resort access""]",550.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-27,6,0,0,280,0,0,0.0,2019-12-25,2022-03-10,4.67,4.83,4.67,5.0,4.67,5.0,4.5,,f,3,0,3,0,0.09
40717846,316055647,2019-12-10,,a few days or more,0%,0%,f,2.0,2.0,['phone'],t,t,Esenyurt,41.01026,28.6759,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,"[""Fire pit"", ""Fire extinguisher"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Washer"", ""Elevator"", ""Pool"", ""Free parking on premises"", ""Shampoo"", ""Heating"", ""Essentials"", ""Wifi"", ""Private entrance"", ""Dryer"", ""TV"", ""Smoking allowed"", ""Backyard"", ""Kitchen"", ""Carbon monoxide alarm""]",799.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,365,2025-03-29,0,0,0,278,0,0,0.0,,,,,,,,,,,f,2,2,0,0,
40185572,212208497,2018-08-28,"İstanbul, Turkey",a few days or more,0%,,f,4.0,4.0,"['email', 'phone', 'work_email']",t,t,Umraniye,41.022022,29.110374,Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Free street parking"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Hangers"", ""Elevator"", ""Free parking on premises"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Private patio or balcony"", ""Essentials"", ""Wifi"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Lock on bedroom door"", ""Backyard"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Refrigerator""]",453.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,30,60,90,365,2025-03-27,2,0,0,280,0,0,0.0,2023-04-25,2023-05-17,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,f,4,0,4,0,0.09
40227890,207483282,2018-08-05,"İstanbul, Turkey",a few days or more,0%,0%,f,1.0,1.0,"['email', 'phone']",t,t,Kadikoy,40.98653,29.02539,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Cooking basics"", ""Stove"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Body soap"", ""Hangers"", ""Safe"", ""Shampoo"", ""Heating"", ""Baking sheet"", ""HDTV with Amazon Prime Video, Netflix"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Oven"", ""Conditioner"", ""Shared patio or balcony"", ""Smoking allowed"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Toaster"", ""Paid parking off premises"", ""Kitchen"", ""Bed linens"", ""Coffee maker"", ""Refrigerator""]",970.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,29,59,89,364,2025-03-27,145,1,0,279,1,200,194000.0,2019-12-01,2024-03-29,4.94,4.94,4.95,4.94,4.99,4.97,4.97,,f,1,0,1,0,2.24
40231608,254056973,2019-04-08,"İstanbul, Turkey",,,46%,f,1.0,3.0,"['email', 'phone']",t,t,Fatih,41.03066,28.94697,Private room in townhouse,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Hangers"", ""Cooking basics"", ""Kitchen"", ""Dishes and silverware"", ""Patio or balcony"", ""Smoking allowed"", ""Heating"", ""Essentials"", ""Hot water"", ""Private living room"", ""Refrigerator"", ""Wifi"", ""Hair dryer""]",665.0,100,150,100.0,100.0,150.0,150.0,100.0,150.0,t,0,15,45,225,2025-03-27,28,5,0,225,7,255,169575.0,2020-01-01,2024-06-16,4.71,4.79,4.5,4.89,4.89,4.86,4.75,,f,1,0,1,0,0.44
40813898,317359737,2019-12-14,"İstanbul, Turkey",,,,f,1.0,2.0,"['email', 'phone']",t,t,Esenyurt,41.01467,28.66986,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,"[""Washer"", ""Iron"", ""Elevator"", ""Gym"", ""Kitchen"", ""TV"", ""Shampoo"", ""Smoking allowed"", ""Heating"", ""Lock on bedroom door"", ""Essentials"", ""Hot water"", ""Smoke alarm"", ""Private living room"", ""Wifi"", ""Hair dryer""]",788.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,28,58,88,178,2025-03-27,0,0,0,178,0,0,0.0,,,,,,,,,,,t,1,0,1,0,
40814204,317372726,2019-12-14,"İstanbul, Turkey",,,0%,f,3.0,3.0,['phone'],t,t,Esenyurt,41.01596,28.66544,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,2.0,"[""Kitchen"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Wifi""]",587.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,1,1,1,1,2025-03-28,0,0,0,0,0,0,0.0,,,,,,,,,,,f,3,1,2,0,
40319153,83950466,2016-07-15,"Antakya, Turkey",within a few hours,100%,97%,f,3.0,9.0,"['email', 'phone']",t,t,Besiktas,41.04469,29.00923,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Fire extinguisher"", ""Cooking basics"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Breakfast"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Shampoo"", ""Heating"", ""Essentials"", ""Wifi"", ""Smoking allowed"", ""Lock on bedroom door"", ""Hair dryer"", ""Shared hot tub"", ""First aid kit"", ""Iron"", ""Kitchen"", ""Pets allowed"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Refrigerator""]",709.0,100,150,100.0,100.0,150.0,150.0,100.0,150.0,t,30,60,90,96,2025-03-27,8,2,0,96,2,255,180795.0,2020-09-04,2024-04-26,4.38,4.63,4.13,4.88,5.0,5.0,4.63,,t,3,0,3,0,0.14
40836689,296565820,2019-09-20,"İstanbul, Turkey",within an hour,100%,73%,t,3.0,4.0,"['email', 'phone']",t,t,Sisli,41.07258,28.99803,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Lockbox"", ""Air conditioning"", ""Free washer"", ""Cooking basics"", ""Dedicated workspace"", ""Breakfast"", ""Hot water"", ""Dishes and silverware"", ""Self check-in"", ""Hangers"", ""Elevator"", ""Shampoo"", ""Heating"", ""Essentials"", ""Wifi"", ""Dryer"", ""Smoking allowed"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Pets allowed"", ""Refrigerator""]",445.0,100,500,100.0,100.0,500.0,500.0,100.0,500.0,t,30,60,90,365,2025-03-27,18,6,1,280,12,255,113475.0,2022-07-22,2025-03-01,4.89,4.78,4.56,4.83,4.83,4.5,4.83,Exempt,f,3,0,2,1,0.55
40957598,319128858,2019-12-20,"İstanbul, Turkey",,,50%,f,1.0,1.0,['phone'],t,t,Esenyurt,41.03805,28.63259,Private room in home,Private room,2,1.0,1 shared bath,1.0,3.0,"[""Lockbox"", ""Free dryer \u2013 In unit"", ""Air conditioning"", ""Fire extinguisher"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Body soap"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Room-darkening shades"", ""Free parking on premises"", ""Shampoo"", ""Mosquito net"", ""Heating"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Mini fridge"", ""TV"", ""Smoking allowed"", ""Lock on bedroom door"", ""Private living room"", ""Freezer"", ""Hair dryer"", ""Beach access \u2013 Beachfront"", ""BBQ grill"", ""First aid kit"", ""Iron"", ""Kitchen"", ""Bed linens"", ""Pets allowed"", ""Ethernet connection"", ""Refrigerator""]",569.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,29,59,89,179,2025-03-27,0,0,0,179,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
