id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
35249362,243104161,2019-02-14,"Munich, Germany",within an hour,100%,96%,f,5.0,5.0,"['email', 'phone']",t,t,Tudering-Riem,48.1411,11.68077,Room in boutique hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""AC - split type ductless system"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Board games"", ""Iron"", ""Clothing storage: wardrobe"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""First aid kit"", ""Ethernet connection"", ""Shower gel"", ""Children\u2019s books and toys"", ""Essentials"", ""Bed linens"", ""Crib"", ""Free street parking"", ""Shared backyard \u2013 Not fully fenced"", ""Elevator"", ""High chair"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Self check-in"", ""Hair dryer"", ""EV charger"", ""Dedicated workspace"", ""Room-darkening shades"", ""Cleaning products"", ""Fire extinguisher"", ""Wifi"", ""Lockbox"", ""Hot water"", ""Shampoo"", ""Body soap"", ""32 inch HDTV with standard cable"", ""Paid parking on premises"", ""Long term stays allowed"", ""Safe"", ""Exercise equipment""]",161.0,1,1125,1.0,4.0,1125.0,1125.0,1.1,1125.0,t,23,53,73,279,2025-06-26,15,3,0,138,4,18,2898.0,2022-06-18,2024-12-15,4.6,4.6,4.8,4.8,4.73,4.6,4.6,t,5,0,0,0,0.41
35251077,243104161,2019-02-14,"Munich, Germany",within an hour,100%,96%,f,5.0,5.0,"['email', 'phone']",t,t,Tudering-Riem,48.14163,11.68233,Room in boutique hotel,Hotel room,1,1.0,1 private bath,1.0,1.0,"[""AC - split type ductless system"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Board games"", ""Iron"", ""Clothing storage: wardrobe"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""First aid kit"", ""Ethernet connection"", ""Shower gel"", ""Children\u2019s books and toys"", ""Essentials"", ""Bed linens"", ""Crib"", ""Free street parking"", ""Shared backyard \u2013 Not fully fenced"", ""Elevator"", ""High chair"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Self check-in"", ""Hair dryer"", ""EV charger"", ""Dedicated workspace"", ""Room-darkening shades"", ""Cleaning products"", ""Fire extinguisher"", ""Wifi"", ""Lockbox"", ""Hot water"", ""Shampoo"", ""Body soap"", ""32 inch HDTV with standard cable"", ""Paid parking on premises"", ""Long term stays allowed"", ""Safe"", ""Exercise equipment""]",135.0,1,1125,1.0,4.0,1125.0,1125.0,1.1,1125.0,t,28,58,86,303,2025-06-26,5,1,0,161,1,6,810.0,2022-10-22,2024-08-18,5.0,5.0,5.0,5.0,5.0,4.6,4.4,t,5,0,0,0,0.15
35284838,37965041,2015-07-09,"Munich, Germany",within a day,60%,28%,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Au-Haidhausen,48.13513,11.60816,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Piano"", ""Iron"", ""Oven"", ""Microwave"", ""Blender"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Free washer"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Essentials"", ""Bed linens"", ""Private entrance"", ""Free street parking"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Shared backyard \u2013 Fully fenced"", ""Sound system"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Climbing wall"", ""Books and reading material"", ""Dining table"", ""Freezer"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Body soap"", ""Bathtub"", ""Exercise equipment""]",190.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,29,59,84,164,2025-06-26,37,3,1,164,0,18,3420.0,2019-07-08,2025-06-01,4.73,4.84,4.7,4.95,4.97,4.92,4.65,f,1,1,0,0,0.51
35380727,44174658,2015-09-14,"Munich, Germany",within an hour,100%,95%,t,2.0,7.0,"['email', 'phone', 'work_email']",t,t,Tudering-Riem,48.11875,11.65839,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,"[""Iron"", ""Lock on bedroom door"", ""Oven"", ""Hangers"", ""First aid kit"", ""Carbon monoxide alarm"", ""Essentials"", ""Portable fans"", ""Free street parking"", ""Elevator"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""TV"", ""Heating"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Wifi"", ""Lockbox"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Private entrance""]",44.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,21,26,40,40,2025-06-25,388,54,7,40,85,255,11220.0,2019-06-06,2025-06-22,4.86,4.9,4.85,4.84,4.93,4.72,4.83,f,2,0,2,0,5.26
35443117,14337091,2014-04-15,"Munich, Germany",within an hour,100%,0%,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Maxvorstadt,48.14496,11.54611,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Outdoor dining area"", ""Oven"", ""First aid kit"", ""Washer"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Bed linens"", ""Crib"", ""Elevator"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""TV"", ""Sound system"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Outdoor furniture"", ""Freezer"", ""Fire extinguisher"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""BBQ grill"", ""Bathtub"", ""Free parking on premises"", ""Backyard""]",162.0,3,30,2.0,3.0,30.0,30.0,2.9,30.0,t,0,21,51,141,2025-06-25,0,0,0,141,0,0,0.0,,,,,,,,,,f,1,1,0,0,
35539446,46390858,2015-10-12,Germany,,,,f,2.0,3.0,"['email', 'phone']",t,t,Neuhausen-Nymphenburg,48.14999,11.53074,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Oven"", ""Hangers"", ""Washer"", ""Dishwasher"", ""TV with standard cable"", ""Essentials"", ""Bed linens"", ""Free street parking"", ""Elevator"", ""Stove"", ""Coffee maker"", ""Cleaning available during stay"", ""Host greets you"", ""Smoke alarm"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Dryer"", ""Free parking on premises""]",600.0,100,150,100.0,100.0,150.0,150.0,100.0,150.0,t,28,58,88,178,2025-06-26,1,0,0,178,0,0,0.0,2019-09-28,2019-09-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.01
35559074,6320398,2013-05-10,"Munich, Germany",a few days or more,0%,0%,f,1.0,2.0,"['email', 'phone']",t,t,Ludwigsvorstadt-Isarvorstadt,48.13309,11.57539,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Iron"", ""Heating"", ""Hot water"", ""Kitchen"", ""Patio or balcony"", ""Elevator"", ""Hair dryer"", ""Host greets you"", ""Paid parking off premises"", ""Hangers"", ""Washer"", ""Refrigerator"", ""Dryer"", ""TV""]",150.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,27,57,85,354,2025-06-25,3,0,0,179,0,0,0.0,2019-09-27,2022-10-08,5.0,4.67,4.33,4.67,4.67,5.0,5.0,f,1,0,1,0,0.04
35564200,267567198,2019-06-10,"Munich, Germany",within an hour,100%,100%,f,6.0,6.0,"['email', 'phone', 'work_email']",t,t,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0939,11.5187,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Pets allowed"", ""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Oven"", ""Hangers"", ""Extra pillows and blankets"", ""First aid kit"", ""Dishwasher"", ""TV with standard cable"", ""Shower gel"", ""Baking sheet"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Free street parking"", ""Elevator"", ""Stove"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Single level home"", ""Heating"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Keypad"", ""Dedicated workspace"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Cleaning products"", ""Dining table"", ""Freezer"", ""Fire extinguisher"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dryer"", ""Private entrance""]",90.0,1,1125,1.0,2.0,1.0,1125.0,1.0,712.2,t,9,18,33,281,2025-06-25,146,13,0,109,28,78,7020.0,2019-06-23,2025-03-08,4.68,4.79,4.5,4.83,4.66,4.59,4.56,t,6,6,0,0,2.0
35662969,199150467,2018-07-01,"Munich, Germany",within a few hours,100%,88%,t,2.0,4.0,"['email', 'phone']",t,t,Laim,48.14137,11.51177,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,"[""Carbon monoxide alarm"", ""Kitchen"", ""Oven"", ""Essentials"", ""Hot water kettle"", ""Cooking basics"", ""Smoke alarm"", ""Freezer"", ""TV"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Hot water"", ""Iron"", ""Refrigerator"", ""Blender"", ""Shampoo"", ""Dryer"", ""Stove"", ""Wine glasses"", ""Baking sheet"", ""Dishes and silverware"", ""Washer"", ""Dishwasher"", ""Coffee maker""]",165.0,4,45,1.0,4.0,45.0,45.0,4.0,45.0,t,10,40,64,338,2025-06-30,13,4,1,158,2,32,5280.0,2019-06-25,2025-06-26,4.69,4.77,4.38,4.54,4.77,4.69,4.54,f,2,1,1,0,0.18
35822678,269261898,2019-06-17,,within an hour,100%,100%,f,1.0,1.0,"['email', 'phone']",t,t,Tudering-Riem,48.12624,11.65982,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Outdoor dining area"", ""Exterior security cameras on property"", ""Luggage dropoff allowed"", ""Iron"", ""Clothing storage: wardrobe"", ""Oven"", ""Free parking on premises"", ""Induction stove"", ""Hangers"", ""Garden view"", ""First aid kit"", ""Dishwasher"", ""Shower gel"", ""Baking sheet"", ""Conditioner"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Portable fans"", ""Fire pit"", ""Free street parking"", ""Coffee maker: french press, Nespresso"", ""SAMSUNG  refrigerator"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""TV"", ""Barbecue utensils"", ""Long term stays allowed"", ""Heating"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Keypad"", ""Dedicated workspace"", ""Room-darkening shades"", ""Coffee"", ""Outdoor furniture"", ""Cleaning products"", ""Private patio or balcony"", ""Freezer"", ""Fire extinguisher"", ""Wifi"", ""Hot water"", ""DoTerra body soap"", ""Cooking basics"", ""Sony Bluetooth sound system"", ""Shampoo"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""BBQ grill"", ""Bathtub"", ""Private entrance""]",225.0,2,21,1.0,2.0,21.0,21.0,2.0,21.0,,0,0,15,15,2025-06-25,0,0,0,15,0,0,0.0,,,,,,,,,,f,1,1,0,0,
35861477,269736819,2019-06-19,,within an hour,90%,100%,f,4.0,5.0,"['email', 'phone', 'work_email']",t,t,Ludwigsvorstadt-Isarvorstadt,48.13672,11.56118,Room in hotel,Hotel room,1,1.0,1 private bath,1.0,1.0,"[""TV with standard cable"", ""Fire extinguisher"", ""Essentials"", ""Exterior security cameras on property"", ""Wifi"", ""Bed linens"", ""Pets allowed"", ""Heating"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Hair dryer"", ""Shampoo"", ""Hangers"", ""Smoke alarm""]",90.0,1,1125,1.0,1.0,1.0,1125.0,1.0,804.4,t,9,34,46,108,2025-06-25,32,2,1,108,4,12,1080.0,2019-09-03,2025-06-07,4.16,4.34,4.59,4.5,4.63,3.94,4.19,t,4,0,0,0,0.45
35862255,269736819,2019-06-19,,within an hour,90%,100%,f,4.0,5.0,"['email', 'phone', 'work_email']",t,t,Ludwigsvorstadt-Isarvorstadt,48.13404,11.55717,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""TV with standard cable"", ""Fire extinguisher"", ""Essentials"", ""Exterior security cameras on property"", ""Wifi"", ""Bed linens"", ""Pets allowed"", ""Heating"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Hair dryer"", ""Shampoo"", ""Hangers"", ""Smoke alarm""]",90.0,1,1125,1.0,1.0,1.0,1125.0,1.0,786.4,t,25,54,69,131,2025-06-25,79,5,0,131,6,30,2700.0,2019-08-16,2025-03-23,4.22,4.34,4.46,4.43,4.32,4.08,4.08,t,4,0,0,0,1.11
35862332,269736819,2019-06-19,,within an hour,90%,100%,f,4.0,5.0,"['email', 'phone', 'work_email']",t,t,Ludwigsvorstadt-Isarvorstadt,48.13317,11.55752,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""TV with standard cable"", ""Fire extinguisher"", ""Essentials"", ""Exterior security cameras on property"", ""Wifi"", ""Bed linens"", ""Pets allowed"", ""Heating"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Hair dryer"", ""Shampoo"", ""Hangers"", ""Smoke alarm""]",90.0,1,1125,1.0,1.0,1.0,1125.0,1.0,786.4,t,25,54,69,131,2025-06-25,9,1,0,131,2,6,540.0,2019-10-06,2024-07-13,4.67,4.67,4.44,4.56,4.67,4.44,4.56,t,4,0,0,0,0.13
35862549,269736819,2019-06-19,,within an hour,90%,100%,f,4.0,5.0,"['email', 'phone', 'work_email']",t,t,Ludwigsvorstadt-Isarvorstadt,48.13404,11.55717,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""TV with standard cable"", ""Fire extinguisher"", ""Essentials"", ""Exterior security cameras on property"", ""Wifi"", ""Bed linens"", ""Pets allowed"", ""Heating"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Hair dryer"", ""Shampoo"", ""Hangers"", ""Smoke alarm""]",90.0,1,1125,1.0,1.0,1.0,1125.0,1.0,794.9,t,20,48,61,116,2025-06-26,4,2,0,116,0,12,1080.0,2022-10-30,2025-04-16,4.75,4.5,4.25,5.0,5.0,5.0,4.0,t,4,0,0,0,0.12
35863816,269749438,2019-06-19,,within an hour,82%,100%,f,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Au-Haidhausen,48.13814,11.60335,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""TV with standard cable"", ""Fire extinguisher"", ""Essentials"", ""Exterior security cameras on property"", ""Wifi"", ""Bed linens"", ""Heating"", ""Hot water"", ""First aid kit"", ""Hair dryer"", ""Shampoo"", ""Hangers"", ""Paid parking on premises"", ""Smoke alarm""]",90.0,1,1125,1.0,1.0,1.0,1125.0,1.0,782.6,t,16,39,54,115,2025-06-26,48,3,1,115,9,18,1620.0,2019-12-02,2025-06-11,4.0,4.27,4.04,3.79,3.54,4.69,4.02,t,3,0,1,0,0.71
35863892,269749438,2019-06-19,,within an hour,82%,100%,f,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Au-Haidhausen,48.13814,11.60335,Room in hotel,Hotel room,3,1.0,1 shared bath,1.0,2.0,"[""TV with standard cable"", ""Fire extinguisher"", ""Essentials"", ""Exterior security cameras on property"", ""Wifi"", ""Bed linens"", ""Heating"", ""Hot water"", ""First aid kit"", ""Hair dryer"", ""Shampoo"", ""Hangers"", ""Paid parking on premises"", ""Smoke alarm""]",90.0,1,1125,1.0,1.0,1.0,1125.0,1.0,880.0,t,1,9,22,76,2025-06-26,23,6,0,76,7,36,3240.0,2019-08-19,2025-05-03,3.83,3.91,3.83,3.74,3.3,4.48,3.91,t,3,0,1,0,0.32
35892900,198542645,2018-06-28,,,,,f,1.0,1.0,"['email', 'phone']",t,t,Milbertshofen-Am Hart,48.18513,11.54883,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,2.0,"[""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Clothing storage: wardrobe"", ""Microwave"", ""Paid parking off premises"", ""Hangers"", ""First aid kit"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Shower gel"", ""Essentials"", ""Bed linens"", ""Free street parking"", ""Stove"", ""Smoke alarm"", ""Single level home"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""EV charger"", ""Dedicated workspace"", ""Room-darkening shades"", ""Cleaning products"", ""Wifi"", ""Lockbox"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware""]",56.0,2,30,1.0,2.0,30.0,30.0,2.0,30.0,t,11,32,49,131,2025-06-26,63,14,4,131,9,84,4704.0,2019-07-04,2025-06-25,4.92,4.87,4.89,4.9,4.87,4.94,4.78,f,1,0,1,0,0.86
35907198,178942144,2018-03-17,"Munich, Germany",within a few hours,100%,67%,t,3.0,3.0,"['email', 'phone']",t,t,Bogenhausen,48.14221,11.66253,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Private living room"", ""Lock on bedroom door"", ""Heating"", ""Kitchen"", ""Indoor fireplace"", ""Shampoo"", ""Smoke alarm"", ""Washer"", ""Dryer"", ""TV""]",43.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,1,1,3,3,2025-06-25,35,6,0,3,5,36,1548.0,2019-07-01,2025-04-08,4.97,4.97,4.83,5.0,5.0,4.86,4.97,f,3,0,3,0,0.48
35958270,199150467,2018-07-01,"Munich, Germany",within a few hours,100%,88%,t,2.0,4.0,"['email', 'phone']",t,t,Laim,48.14264,11.50854,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Iron"", ""Oven"", ""Washer"", ""Dishwasher"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Free street parking"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""EV charger"", ""Private patio or balcony"", ""Dining table"", ""Freezer"", ""Wifi"", ""Dryer"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Bathtub"", ""Backyard""]",82.0,3,1125,2.0,5.0,1125.0,1125.0,5.0,1125.0,t,28,58,87,356,2025-06-25,84,9,2,181,13,54,4428.0,2019-07-08,2025-06-09,4.68,4.67,4.65,4.84,4.81,4.64,4.61,f,2,1,1,0,1.16
35985577,161407333,2017-12-05,"Munich, Germany",within a day,80%,0%,f,1.0,1.0,"['email', 'phone']",t,t,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08877,11.48232,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Iron"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""Oven"", ""Microwave"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Bed linens"", ""Hot water kettle"", ""Refrigerator"", ""Kitchen"", ""Dedicated workspace"", ""Cleaning products"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Bathtub""]",24.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,27,53,83,83,2025-06-25,0,0,0,83,0,0,0.0,,,,,,,,,,f,1,0,1,0,
36021107,41089941,2015-08-10,"Munich, Germany",a few days or more,0%,0%,f,5.0,13.0,"['email', 'phone']",t,t,Ludwigsvorstadt-Isarvorstadt,48.13057,11.56401,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Wifi"", ""Iron"", ""Heating"", ""Kitchen"", ""Hangers"", ""Smoke alarm"", ""TV""]",35.0,90,1125,90.0,90.0,1125.0,1125.0,90.0,1125.0,t,0,24,54,95,2025-06-25,2,0,0,64,0,0,0.0,2021-10-03,2021-10-15,4.5,5.0,4.5,5.0,5.0,4.5,5.0,f,5,5,0,0,0.04
36054399,271233551,2019-06-25,,within an hour,100%,96%,t,1.0,1.0,"['email', 'phone']",t,t,Au-Haidhausen,48.13211,11.60589,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Essentials"", ""Bed linens"", ""Host greets you"", ""Laundromat nearby"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Heating"", ""Hair dryer"", ""Room-darkening shades"", ""Coffee"", ""Wifi"", ""Hot water"", ""Dishes and silverware"", ""Long term stays allowed"", ""Private entrance""]",64.0,1,30,1.0,3.0,30.0,30.0,3.0,30.0,t,14,30,46,117,2025-06-26,92,17,1,117,18,102,6528.0,2019-07-21,2025-06-06,4.91,4.95,4.96,4.99,5.0,4.95,4.72,f,1,1,0,0,1.27
36097306,38936151,2015-07-19,"Berlin, Germany",within a few hours,93%,44%,f,10.0,57.0,"['email', 'phone']",t,t,Neuhausen-Nymphenburg,48.16085,11.50138,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,1.0,"[""Pets allowed"", ""Wifi"", ""Clothing storage"", ""Heating"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Elevator"", ""Host greets you"", ""Dedicated workspace"", ""Dishes and silverware"", ""Smoke alarm"", ""Washer"", ""Bathtub""]",55.0,30,366,30.0,30.0,366.0,366.0,30.0,366.0,t,0,23,53,328,2025-06-25,2,0,0,153,0,0,0.0,2020-04-01,2022-09-05,4.5,4.5,3.5,3.0,3.5,5.0,5.0,f,1,1,0,0,0.03
36132237,62055673,2016-03-08,"Cannes, France",within a few hours,94%,69%,t,6.0,7.0,['phone'],t,t,Ludwigsvorstadt-Isarvorstadt,48.1323,11.57961,Entire condo,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Shampoo and body soups  body soap"", ""Crib - always at the listing"", ""Oven"", ""Shared backyard"", ""Paid street parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Dishwasher"", ""Free residential garage on premises"", ""Shower gel"", ""Baking sheet"", ""Bed linens"", ""Portable fans"", ""Free street parking"", ""Elevator"", ""Stove"", ""Coffee maker"", ""Clothing storage: closet"", ""High chair"", ""Smoke alarm"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Heating"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Books and reading material"", ""Cleaning products"", ""Dining table"", ""Freezer"", ""Wifi"", ""Lockbox"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dryer""]",337.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,6,9,21,179,2025-06-26,200,48,1,98,52,255,85935.0,2019-07-06,2025-06-12,4.76,4.84,4.83,4.84,4.89,4.94,4.6,f,2,2,0,0,2.75
36306137,46135142,2015-10-09,"Munich, Germany",within a day,100%,50%,f,1.0,2.0,"['email', 'phone']",t,t,Schwabing-West,48.1675,11.58038,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Outdoor dining area"", ""Board games"", ""Iron"", ""Drying rack for clothing"", ""Microwave"", ""Blender"", ""Paid street parking off premises"", ""Hangers"", ""Exercise equipment: yoga mat"", ""Shower gel"", ""Essentials"", ""Bed linens"", ""Elevator"", ""Stove"", ""Host greets you"", ""Laundromat nearby"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Single level home"", ""Coffee maker: espresso machine"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""EV charger"", ""Dedicated workspace"", ""Room-darkening shades"", ""Books and reading material"", ""Coffee"", ""Outdoor furniture"", ""Free washer \u2013 In building"", ""Cleaning products"", ""Private patio or balcony"", ""28 inch TV with Fire TV"", ""Freezer"", ""Fast wifi \u2013 56 Mbps"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Bathtub""]",100.0,25,180,25.0,25.0,180.0,180.0,25.0,180.0,t,0,0,2,180,2025-06-25,4,0,0,89,0,0,0.0,2019-07-17,2023-09-14,4.75,4.25,5.0,5.0,4.75,5.0,4.75,f,1,1,0,0,0.06
